L1_mean,L1_std,L1_rms,L1_ptp,L2_mean,L2_std,L2_rms,L2_ptp,L3_mean,L3_std,L3_rms,L3_ptp,L4_mean,L4_std,L4_rms,L4_ptp,L5_mean,L5_std,L5_rms,L5_ptp,L6_mean,L6_std,L6_rms,L6_ptp,L7_mean,L7_std,L7_rms,L7_ptp,L8_mean,L8_std,L8_rms,L8_ptp,L9_mean,L9_std,L9_rms,L9_ptp,L10_mean,L10_std,L10_rms,L10_ptp,L11_mean,L11_std,L11_rms,L11_ptp,L12_mean,L12_std,L12_rms,L12_ptp,L1_bp_0_5Hz,L1_bp_5_15Hz,L1_bp_15_40Hz,L2_bp_0_5Hz,L2_bp_5_15Hz,L2_bp_15_40Hz,L3_bp_0_5Hz,L3_bp_5_15Hz,L3_bp_15_40Hz,L4_bp_0_5Hz,L4_bp_5_15Hz,L4_bp_15_40Hz,L5_bp_0_5Hz,L5_bp_5_15Hz,L5_bp_15_40Hz,L6_bp_0_5Hz,L6_bp_5_15Hz,L6_bp_15_40Hz,L7_bp_0_5Hz,L7_bp_5_15Hz,L7_bp_15_40Hz,L8_bp_0_5Hz,L8_bp_5_15Hz,L8_bp_15_40Hz,L9_bp_0_5Hz,L9_bp_5_15Hz,L9_bp_15_40Hz,L10_bp_0_5Hz,L10_bp_5_15Hz,L10_bp_15_40Hz,L11_bp_0_5Hz,L11_bp_5_15Hz,L11_bp_15_40Hz,L12_bp_0_5Hz,L12_bp_5_15Hz,L12_bp_15_40Hz,HR_bpm,SDNN_ms,RMSSD_ms,label
0.008568001,0.00641799,-0.0021670016,-0.0074139987,0.0054150037,0.0021839973,0.0035909996,0.00038400304,-0.0049060024,0.00086000195,-0.0025850034,-0.0024250073,0.06781473,0.1121662,0.09195441,0.08053924,0.05818108,0.09665223,0.14226525,0.22627617,0.20190562,0.24070789,0.20093873,0.13511147,0.06835385,0.11234972,0.091979936,0.08087977,0.058432557,0.09667693,0.14231049,0.22627667,0.20196524,0.24070953,0.20095518,0.13513331,0.77,1.063,0.884,0.73399997,0.617,0.889,1.2919999,2.297,2.489,2.891,2.155,1.222,9.799021,10.780017,3.1952703,45.810184,27.018427,5.2789807,31.544086,16.629541,3.8767836,19.977697,14.738775,3.2735155,9.265987,6.954937,2.2135122,36.055386,19.08207,3.7789836,73.6792,50.468716,5.475629,113.3345,139.59096,23.592388,35.661205,100.65342,33.90103,80.8885,120.456764,50.965065,101.22776,80.3088,28.086628,67.00344,36.574326,8.422043,56.603775,55.677643,95.39392,2
0.002519999,-0.0021389986,-0.0046599996,-0.00022500064,0.003665999,-0.0033610035,-0.00021699959,-0.00031400129,0.00040799787,0.00041000007,9.400023e-05,-0.00066400046,0.13614278,0.12268558,0.04319574,0.12772071,0.080104634,0.061677225,0.14004607,0.20102549,0.17840804,0.21022998,0.21583788,0.15350984,0.13616616,0.12270434,0.043446377,0.12772098,0.080188505,0.061768748,0.14004621,0.20102574,0.17840861,0.21023056,0.215838,0.15351126,1.004,0.942,0.534,0.94799995,0.581,0.592,1.084,1.481,1.225,1.5680001,1.5569999,1.095,67.68015,43.66566,6.048335,44.656475,34.50324,7.311274,9.2580595,1.957715,1.1429304,53.720684,38.57146,6.401915,27.191914,14.14057,1.7691413,9.9409685,7.272442,2.7080188,53.075825,53.827614,7.02862,167.67117,82.1809,14.345487,153.28304,54.713436,10.987753,165.88687,91.463486,18.439072,155.42517,107.75364,18.847572,66.83784,61.61527,9.062776,77.83784,9.9620495,11.6774845,0
0.0003419988,-0.0027510023,-0.0030899984,0.0013210003,0.0018420005,-0.0028119988,0.0022410017,0.00062300364,-7.799483e-05,-0.00018200348,-0.0009779998,-4.6999747e-05,0.082920894,0.21311772,0.13859718,0.14623778,0.041099425,0.17480104,0.49220648,0.60786146,0.28863227,0.29179874,0.20919773,0.1523052,0.08292158,0.21313564,0.13863169,0.14624381,0.04114064,0.1748237,0.49221194,0.6078615,0.28863236,0.29179874,0.20920037,0.15230528,0.644,1.74,1.208,1.154,0.42000002,1.4599999,3.697,4.311,2.017,2.432,1.641,1.1819999,22.550713,15.462926,3.0328348,109.582054,101.96874,27.858541,39.741615,40.17559,14.203124,56.32263,48.742447,11.910777,3.7675734,2.330752,1.6527123,68.80904,67.12992,20.264954,906.8845,583.4573,69.75142,1851.6407,754.2746,66.755585,640.1857,65.016174,12.171976,300.80548,162.76192,44.410793,120.4725,104.2152,21.622305,65.638916,56.56337,10.588392,73.8255,77.34222,119.83321,0
0.0013660014,-0.002748998,-0.004118002,0.0007259971,0.002799001,-0.0033929988,-2.3896515e-05,0.003926986,0.005683015,-0.00048899016,0.0007880009,0.0078950515,0.088973366,0.08417711,0.06567698,0.08017709,0.06589926,0.060786214,0.89530677,0.33827958,0.21105263,0.2016457,0.21920757,0.71664876,0.08898386,0.08422202,0.06580595,0.08018034,0.065958746,0.06088084,0.8953069,0.33830225,0.21112914,0.2016463,0.21920909,0.71669227,0.669,0.559,0.497,0.597,0.51,0.36900002,8.393,2.454,1.678,1.814,2.486,3.631,23.41197,20.30778,3.029495,38.211315,9.682119,2.5952184,29.646967,5.171291,0.60785794,23.491636,13.687871,2.6593928,17.018503,10.297384,1.1700901,27.87273,2.333247,0.83960235,7500.335,216.43953,13.648182,630.3052,212.27574,17.663158,242.02592,55.61148,17.967068,182.83473,48.51911,24.56176,94.23332,67.38502,49.11978,4842.8145,100.83238,18.188427,,,,1
-0.003020999,0.00038399987,0.0033820013,0.0012809994,-0.0031409967,0.0018809986,0.0017449965,-0.0016410046,0.0017180069,0.0057580033,0.0045889947,0.00048199182,0.087316066,0.09537004,0.06108133,0.08626218,0.058287133,0.066959776,0.076369785,0.12197005,0.16021945,0.105259314,0.14413416,0.10178339,0.08736832,0.095370844,0.0611749,0.08627172,0.058371708,0.06698619,0.07638972,0.12198125,0.16022862,0.105416715,0.14420728,0.10178458,1.836,0.702,1.8169999,0.926,1.826,0.898,0.554,0.993,1.3,0.866,0.98300004,0.763,9.143371,15.562542,6.9496436,14.522604,20.581614,6.909583,11.4702015,4.645972,3.1338496,9.0090065,16.947577,6.1502647,6.6804748,4.9369674,3.3077304,10.605213,8.678202,3.2760043,15.295863,14.252743,2.884444,49.9735,23.253944,10.232051,46.28965,50.69601,21.225485,17.27777,23.563808,9.151752,127.3149,21.455914,7.37342,33.13307,18.619753,6.4896336,115.73604,90.63132,110.47876,0
-0.0023299989,-0.006566,-0.004229002,0.004404001,0.0010160013,-0.0053540007,-0.001445999,-0.0021799973,-0.0013110025,-0.0032560027,-0.005212004,-0.005183,0.14394946,0.16729064,0.12203112,0.14364438,0.1039483,0.1273913,0.18659791,0.30235386,0.32522494,0.40540764,0.2939349,0.1783037,0.14396842,0.16741952,0.122104354,0.14371188,0.10395333,0.12750371,0.18660352,0.30236158,0.3252275,0.40542144,0.29398116,0.17837907,1.298,1.866,1.425,1.215,1.109,1.616,2.695,3.4899998,3.026,3.613,2.729,1.688,59.794865,56.265625,6.9875216,156.1804,49.80816,4.9598846,109.55769,13.538726,2.500126,80.62659,49.661346,5.343221,45.65543,22.416975,3.5035,117.710915,17.563152,1.9808865,205.66429,64.06585,2.8511734,600.9162,127.538284,11.557906,426.60858,212.44489,41.04038,451.46,413.31223,72.90411,333.82153,204.1149,24.437794,145.36487,70.43657,6.4298778,60.0,230.65125,407.2622,1
0.0033700017,0.0026380015,-0.0007290008,-0.0030999996,0.0021160003,0.00096700387,-0.0005990267,0.0046230196,-0.0020219784,-0.0020329896,-0.0006540058,-0.0026459596,0.13160804,0.09362309,0.076042354,0.107623935,0.09665706,0.054079156,0.16828877,0.4787725,0.39783362,0.18897578,0.2416185,0.20236717,0.1316512,0.093660235,0.07604595,0.10766862,0.09668029,0.054087877,0.16829012,0.47879472,0.39783862,0.1889867,0.24161941,0.20238435,1.0370001,0.81200004,0.581,0.87899995,0.78999996,0.45999998,1.083,3.257,2.817,2.2220001,2.421,1.701,80.00451,34.2251,4.974409,50.989212,11.853747,2.5935986,33.018543,10.5930605,0.7114648,57.136806,20.38374,3.6037447,43.70824,19.399055,2.1901085,21.836615,2.6578858,0.4078922,239.86577,17.446314,1.6669182,1982.6798,113.537994,16.411318,1341.326,76.22844,17.745296,94.51835,75.153854,22.46417,356.32333,68.23662,18.172375,284.09036,40.780888,8.786504,27.088036,1661.6959,1381.4364,4
-0.002492004,-0.004638998,-0.0021440007,0.003613998,-7.5002e-05,-0.0032879987,0.00047299737,0.0006360019,-0.0016330008,-0.00077400013,-0.0005909998,-0.0008869995,0.09074567,0.099275395,0.052255027,0.09143943,0.054857608,0.064953014,0.07551298,0.19827035,0.21325186,0.21814817,0.19298828,0.13879985,0.09077986,0.099383764,0.05229898,0.09151078,0.054857712,0.06503622,0.075514466,0.19827147,0.21325801,0.21814957,0.1929892,0.13880278,0.863,0.86,0.56799996,0.80399996,0.56700003,0.53,0.537,1.918,2.235,2.3600001,2.0180001,1.167,17.44232,16.557089,6.298091,16.544147,27.789667,5.3324423,11.019205,5.4360676,1.0528318,14.205274,20.846174,5.544702,10.045518,4.0353255,2.338175,9.350644,12.429884,1.6156595,21.345753,14.446468,1.3387469,71.2477,87.88264,29.07831,36.10255,98.77976,44.098934,19.757338,104.75699,49.16459,24.32143,84.02005,35.871548,34.071842,48.900158,12.123538,81.91126,40.25487,61.051395,2
0.005938996,-5.799588e-05,-0.0059979986,-0.0029350035,0.005977999,-0.003000004,0.011356991,-0.0001519843,-0.0022620135,0.005220946,0.0017409793,0.0048429957,0.12653205,0.105153166,0.06897676,0.11109771,0.087232746,0.062299117,0.113571964,0.18762767,0.29962227,0.9920736,0.28787455,0.50372016,0.12667133,0.10515309,0.069237076,0.11113655,0.087437354,0.06237131,0.114138536,0.18762784,0.29963058,0.99208736,0.28787962,0.5037434,1.025,0.88199997,0.496,0.929,0.651,0.44,0.806,1.293,2.395,5.9199996,2.118,2.611,15.718115,39.10421,13.033908,28.262903,22.672382,7.266716,25.339914,5.608987,2.1642268,15.68263,29.474585,9.606263,13.509399,16.635614,5.7743926,22.725842,4.34076,1.4479097,51.23997,25.099463,5.9762073,243.00842,35.343704,7.585347,702.51807,47.387142,19.717424,9437.205,127.05591,27.30692,651.76154,40.821583,18.768297,2337.8796,51.550785,19.015226,,,,2
0.0057040015,0.0030969966,-0.0026229974,-0.0043580015,0.004284997,0.00030800156,0.00765301,-0.005897,-0.004098998,-0.0015579803,-0.00032601022,-0.00503699,0.14760846,0.17069836,0.07834975,0.15467826,0.081604086,0.11027851,0.13420993,0.2584801,0.2671923,0.3047412,0.29969788,0.20597667,0.14771856,0.1707265,0.07839373,0.1547396,0.08171651,0.11027895,0.13442793,0.2585475,0.26722404,0.30474523,0.2996979,0.20603822,0.99799997,1.3870001,0.714,1.1190001,0.66400003,0.975,1.242,2.2919998,1.722,2.158,2.276,1.5819999,128.9024,29.096067,6.2361965,121.55365,58.82077,10.360866,31.60996,10.523794,1.5690383,117.22722,41.35762,7.9066663,49.699863,5.0999937,1.3126857,44.167118,27.347235,4.404747,54.906143,42.959946,8.077967,444.11514,89.23708,9.04158,604.6538,45.331165,3.4398177,620.60767,91.725975,24.473923,524.4963,117.43235,27.552046,197.59131,73.96733,15.811633,85.80858,357.61856,532.0871,0
0.0015449994,-0.0013849969,-0.0029129975,-0.00015199876,0.0022550009,-0.002169001,-0.001969,-0.0070680017,-0.007527999,-0.0027199981,0.0011399997,-0.0005059973,0.14204232,0.1050226,0.122119986,0.1089184,0.121585354,0.0888927,0.1963235,0.35605896,0.33935794,0.3077562,0.2686168,0.17396007,0.14205082,0.10503175,0.12215469,0.1089185,0.121606424,0.08891914,0.1963335,0.35612893,0.33944145,0.30776814,0.26861903,0.17396091,1.177,1.0699999,1.167,0.963,0.96099997,0.867,1.414,2.224,2.36,3.2350001,2.554,1.396,57.661797,53.396557,7.4381075,53.279552,13.574393,5.8954916,48.01042,32.788773,7.0296297,43.512638,25.225178,4.903002,39.534992,39.669926,5.7596464,36.039867,9.818327,4.595825,152.44937,94.55487,8.757164,619.4442,287.17343,14.860022,569.5655,248.23686,17.01077,152.68208,211.47874,73.54848,141.2905,171.09381,47.474945,86.749344,72.79501,14.022691,69.10995,53.63174,98.4378,2
-0.005598999,-0.0044299997,0.0011649982,0.0051270016,-0.0032519968,-0.0015280001,-0.004042002,-0.004927997,-0.005481996,-0.005513004,-0.0047250013,0.0009479996,0.09314294,0.17611551,0.0982818,0.13217422,0.037571263,0.13463,0.16179413,0.20149238,0.19208112,0.17717934,0.16034164,0.18794554,0.09331102,0.17617121,0.09828864,0.13227369,0.037711743,0.13463874,0.16184478,0.20155275,0.19215935,0.17726524,0.16041124,0.18794788,0.69799995,1.125,0.788,0.852,0.404,0.91999996,1.016,1.475,1.429,1.125,0.99799997,1.281,34.455795,21.453547,1.9802277,94.23963,90.29869,7.0463576,22.71491,27.424368,3.6491125,58.84872,49.14174,3.5983665,4.9978604,1.8685594,1.0505601,49.682526,53.365402,4.8525324,89.426155,74.80442,4.5988574,207.54599,80.9,7.343112,224.33253,50.26479,8.872117,181.81549,40.800022,10.183837,121.26935,47.627007,8.188803,149.0841,84.85704,6.870341,75.550896,55.178772,98.62694,1
-0.0012990009,-0.0043280013,-0.0030509848,0.0028710035,0.0009829964,-0.0036320053,0.0011819995,0.0037310023,-0.007515972,-0.000664997,0.002612001,0.002898015,0.12434769,0.14571233,0.09650282,0.12658991,0.084080756,0.1066429,0.16878131,0.17114358,0.22268082,0.17091694,0.17044738,0.18290988,0.12435451,0.14577664,0.096551046,0.12662247,0.08408643,0.10670478,0.16878547,0.17118415,0.22280763,0.17091821,0.17046724,0.18293294,0.839,0.951,0.747,0.868,0.574,0.76500005,1.0040001,1.523,1.6,1.358,1.296,1.427,75.42497,28.565702,4.401936,90.04943,45.64545,6.2361746,66.74835,9.040231,1.6323708,66.09775,34.854786,4.911053,48.500526,7.3800526,1.4581543,59.256554,20.178354,2.8306108,182.6524,49.739418,0.5358332,93.97073,51.651257,18.887684,286.52002,66.38662,15.385338,102.17964,64.42239,12.176791,140.01445,53.978283,8.512399,173.58197,57.012978,9.405196,88.98305,282.37222,321.47498,4
-0.0033030026,-0.00083898654,0.0024729795,0.0020700104,-0.0027879858,0.000814993,0.0016250015,0.0025059963,0.0012199965,0.0036080105,0.00246499,0.0006729997,0.16224495,0.105987534,0.105196424,0.1264293,0.12593307,0.06741676,0.10764694,0.119988106,0.1542968,0.1901872,0.1780724,0.15099922,0.16227862,0.10599092,0.10522556,0.12644629,0.12596403,0.0674217,0.10765915,0.12001426,0.15430172,0.19022132,0.17808951,0.15100084,1.2550001,0.82000005,0.83500004,0.94799995,1.0040001,0.432,1.08,0.756,1.053,1.53,1.434,1.248,176.55145,30.832064,5.032327,80.57838,12.310144,1.4185959,85.9728,6.397411,2.3774607,106.846825,19.953138,2.6287515,110.89051,15.509032,3.3500874,38.895008,1.6497238,0.63877356,30.127295,29.599237,5.31352,111.2778,11.257663,2.0151846,142.89772,34.049587,5.3611364,173.02908,67.854614,10.525942,148.0209,63.298676,8.481002,112.181465,44.340187,5.4216576,53.57143,43.09458,30.937725,0
-0.0008630019,-0.003437998,-0.0025629976,0.002231999,0.0010060013,-0.0028819996,-0.0044830022,0.0026959977,-0.0029500085,-0.0011809937,-0.0016629923,-0.00083399593,0.08614234,0.12122807,0.08793445,0.09556576,0.062417854,0.09660007,0.061493993,0.17615393,0.20810585,0.20308873,0.16807798,0.12867942,0.086146675,0.1212768,0.08797168,0.09559185,0.062426027,0.09664314,0.061657157,0.17617466,0.20812699,0.2030921,0.16808611,0.12868209,0.684,0.958,0.776,0.745,0.52099997,0.829,0.612,1.8790001,2.188,2.069,1.523,1.0370001,36.133335,12.520417,2.600503,52.57874,31.598196,6.260786,32.18235,14.786202,3.092288,36.346146,18.364243,3.6659968,20.962732,5.751513,1.2806659,33.165195,20.004175,4.028021,13.313216,9.004338,1.3699757,106.76201,52.816784,19.4449,105.90855,82.92171,32.22413,108.554825,83.18154,27.453913,110.581856,52.313953,13.448109,91.689964,25.082539,4.7375216,60.267857,44.472214,74.330345,0
-0.000816998,0.0015899875,0.0023720004,-0.00035500305,-0.0015359977,0.001992995,0.00026599862,0.005510999,-0.002057007,-0.004976017,-4.097958e-05,-0.0001789929,0.119662434,0.21185523,0.122095466,0.16096601,0.058276534,0.1620876,0.13879572,0.19857273,0.26022044,0.41251072,0.50871193,0.3254204,0.119665325,0.21186136,0.12211851,0.16096647,0.05829691,0.16209988,0.13879597,0.1986491,0.26022866,0.41254047,0.5087118,0.3254204,0.91199994,1.869,1.3280001,1.296,0.51,1.5780001,1.1110001,1.6320001,2.293,4.0,4.132,2.612,66.92564,30.94813,2.8037963,153.6996,90.667274,22.516884,42.86854,23.795696,11.464343,99.80594,54.91588,9.801203,16.493544,4.706949,1.5062357,81.29589,49.43543,16.28005,76.768845,45.577866,4.911496,171.065,75.12656,14.538793,281.4143,125.194695,28.848907,483.17313,355.10757,100.8944,1445.0955,355.0247,85.84948,353.38824,232.42119,47.78989,72.21007,210.97177,265.33,3
0.008130002,0.0019339998,-0.006173997,-0.005095008,0.0071959947,-0.002106,-0.008278071,5.900833e-05,0.0022209988,-0.0033149987,-0.007978989,-0.007368016,0.11387828,0.14827132,0.09028892,0.124305114,0.07114434,0.10860315,1.4603207,0.14136885,0.29802623,0.32186112,0.38430703,0.26936102,0.11416819,0.148284,0.09049976,0.124409586,0.07150739,0.108623564,1.4603429,0.14136882,0.29803467,0.32187814,0.38438958,0.26946163,0.844,1.3770001,0.776,1.0139999,0.487,1.077,9.555,1.112,2.307,2.9229999,3.835,2.4169998,36.72668,29.725021,6.8977914,49.201088,40.54238,17.537367,33.029465,14.580415,3.8786922,34.790867,31.520811,11.248317,22.602297,12.00433,1.0014204,31.716255,20.089106,8.980587,20465.596,359.01013,27.1404,55.788258,45.298416,10.548248,248.93529,205.37914,45.407776,181.364,227.5229,79.69506,173.43462,294.62726,141.59482,134.75026,143.49657,60.394947,,,,0
0.00076800556,6.300486e-05,-0.00069698825,-0.0004640085,0.0007260035,-0.0003739954,-3.0994222e-05,-0.0014049988,-0.0012330035,-0.003930002,-8.002501e-06,-0.0026040168,0.14474794,0.06973426,0.14794703,0.0861006,0.14211114,0.09006509,0.1868009,0.31238735,0.31368554,0.15410651,0.13891454,0.095460534,0.14474995,0.06973436,0.1479487,0.08610188,0.14211285,0.090065934,0.18680106,0.31239033,0.3136878,0.15415663,0.13891453,0.095496066,1.356,0.501,1.3870001,0.70000005,1.339,0.926,1.2950001,2.122,2.253,1.1029999,1.06,0.743,91.5549,22.15433,14.562086,38.46591,3.341856,0.66525054,78.67622,29.321884,16.09433,45.202606,5.4019594,3.5798461,75.42356,24.909307,15.156531,35.50193,10.761704,4.7362795,139.44713,89.78391,5.932964,381.59747,231.78018,25.935707,360.80353,218.82477,36.809338,108.580666,39.61604,9.923236,100.80476,28.523415,6.9822516,61.95823,6.669458,3.1667535,98.68421,22.424477,39.18819,1
-0.0068630017,-0.0076669957,-0.000826001,0.007343001,-0.002872988,-0.004094002,-0.006042004,-0.0064369966,-0.005625001,0.00092900306,-0.0077049956,0.0017879761,0.13491717,0.1839694,0.108451694,0.15196025,0.080725715,0.13498293,0.16426942,0.36042488,0.36066532,0.35685042,0.29506725,0.2382204,0.13509169,0.1841291,0.10845489,0.15213749,0.08077683,0.13504502,0.16438055,0.36048242,0.3607092,0.35685167,0.29516792,0.23822708,1.156,1.3499999,0.73800004,1.172,0.719,0.94,1.132,2.6230001,2.812,2.925,2.2110002,1.821,46.200558,41.708405,10.543418,111.49087,84.71548,11.502605,61.139584,24.157103,1.5833762,63.618385,57.189075,10.630356,25.760445,11.752141,3.1835415,74.540474,43.946705,3.9068518,200.68541,22.610525,4.6412764,588.8172,222.26414,52.92014,330.36847,317.62338,66.056335,295.49478,313.80093,69.46311,195.66336,215.6293,48.57259,196.44824,119.11861,26.291182,76.190475,37.68892,38.019135,0
-0.010603998,-0.0036970107,0.006883996,0.007018004,-0.008709997,0.0015300101,-0.007105001,-0.0035260012,-0.008648001,0.0036309985,0.002206,0.0047559985,0.17988801,0.15171549,0.13487221,0.15211274,0.1396434,0.11172751,0.09176244,0.24197577,0.29878122,0.17492516,0.16038486,0.12942071,0.18020034,0.15176056,0.1350479,0.15227453,0.13991477,0.111737974,0.09203705,0.24200152,0.2989063,0.1749628,0.1604001,0.12950805,1.306,1.301,0.947,1.2030001,1.033,0.88900006,0.683,1.661,2.404,1.552,1.38,1.054,117.00717,67.437614,14.66596,92.3124,44.316727,9.861332,69.35335,46.552444,3.9225519,87.282684,44.237858,11.277995,70.00444,45.87428,6.822102,51.373756,28.531433,3.2226765,30.06965,22.993784,1.8038743,288.0786,96.50412,20.852688,309.60043,157.2954,53.698685,86.75378,65.22024,17.770782,78.79871,52.44811,14.691911,66.77716,30.535105,8.005644,92.975204,178.36026,187.38806,0
-0.004791002,-0.0019140015,0.0028770017,0.003336001,-0.0038049994,0.00047799063,0.0014340132,0.0049410085,-0.0013280037,-7.299876e-05,0.0012639986,0.0014610229,0.09280959,0.07730211,0.06422884,0.0790976,0.06978161,0.053633813,0.09836517,0.10109283,0.09791252,0.10447698,0.10146843,0.12260552,0.09293316,0.07732585,0.06429323,0.079168014,0.06988525,0.053635955,0.09837563,0.10121342,0.09792153,0.10447704,0.10147637,0.12261428,0.726,0.535,0.468,0.58000004,0.557,0.378,0.61,0.88,0.852,0.98,0.963,1.031,34.715164,14.775383,4.4207215,23.015343,14.530548,1.5289572,24.383795,3.1678872,2.108097,22.722456,13.859062,2.4435549,23.760324,5.3241134,2.8821511,14.888464,5.126356,0.7106932,78.587006,7.792422,0.514528,22.242634,31.03641,3.6264164,24.108799,28.298561,2.9780965,16.988989,34.285328,4.676297,18.255255,30.008608,4.9204445,94.12665,19.362885,3.4838955,78.947365,592.63666,799.2326,2
-0.0011979998,-0.0060329973,-0.0048249983,0.0036759994,0.0019219994,-0.005337,-0.0036909978,-0.0029469985,-0.0016149984,0.0008229997,-0.00019699892,-0.0005829982,0.1420101,0.107558265,0.057214253,0.122619264,0.09389881,0.048612427,0.24980946,0.3300577,0.20858148,0.12943873,0.21559076,0.18684305,0.14201513,0.107727386,0.057417378,0.12267441,0.093918495,0.048904527,0.24983673,0.33007085,0.20858784,0.1294414,0.21559092,0.18684405,1.21,0.86600006,0.54700005,0.98399997,0.878,0.364,1.835,2.149,1.234,1.352,1.994,1.496,54.117607,52.428097,8.495246,30.59455,31.792889,4.3983474,19.140173,4.2226152,1.0671164,37.498837,41.033127,6.1772676,28.99971,20.317896,3.680774,11.206888,4.8741016,0.6094892,320.274,135.11243,6.7416277,585.02264,232.13394,8.044297,259.48575,83.91843,1.5424638,40.827255,39.489174,9.368085,96.15154,123.53123,24.077414,101.20537,93.35074,12.180038,70.588234,33.763885,43.127716,1
0.010484999,-0.000997006,-0.011463019,-0.004669,0.011054995,-0.0061730053,0.0058570136,0.0069350163,0.00056899997,-0.00026399738,-0.002724998,0.0026830025,0.10958306,0.122756764,0.07356102,0.11041104,0.07021357,0.084899396,0.19150221,0.37025923,0.24884067,0.25728607,0.250824,0.17812742,0.11008355,0.12276091,0.07444884,0.110509776,0.07107857,0.085123435,0.19159189,0.37032405,0.24884151,0.25728604,0.25083908,0.17814746,0.942,0.937,0.564,0.88199997,0.58,0.723,1.288,2.489,1.99,2.401,2.238,1.42,44.639793,24.791285,5.601278,47.349068,34.662754,6.690586,40.020496,6.680758,0.5855572,36.010494,28.052681,6.0024805,30.491772,7.0340486,1.4175361,32.307022,14.419724,2.2400787,263.30994,42.551044,3.738688,783.1622,242.13641,20.705559,227.74966,136.74698,23.36241,140.51991,160.93579,39.53267,183.15709,135.98297,34.517075,76.35755,76.73408,17.388426,89.93576,194.24127,223.36586,0
-0.0010709992,-0.0042710043,-0.0032080002,0.0027949996,0.0011880008,-0.003625004,-0.0019659996,-0.0005439986,-0.0009879995,-0.0007000017,0.0002160013,-0.0015470019,0.11502202,0.14535224,0.072384946,0.12601295,0.06277376,0.09923712,0.1027829,0.16114014,0.122376055,0.099082924,0.108869225,0.13906075,0.11502704,0.145415,0.07245599,0.12604396,0.06278503,0.09930328,0.10280171,0.16114119,0.122379996,0.09908544,0.10886937,0.13906945,0.982,1.12,0.707,0.966,0.65400004,0.792,1.005,1.633,1.346,1.085,1.089,1.268,57.224506,24.435783,5.1407967,81.51597,51.194298,5.484687,20.754568,11.866672,1.58961,64.24153,34.865257,4.9206333,18.514175,5.342048,1.9933763,36.64776,25.359997,2.2536201,31.514788,25.708992,4.546627,68.823944,64.30827,12.398952,39.90189,35.802757,7.5984607,28.798376,21.940517,5.0260057,34.353153,28.208706,5.507832,56.67021,47.438705,8.353125,51.40759,281.05243,521.0886,4
-0.0020609766,0.0019489945,0.003992966,8.3997e-05,-0.0029940438,0.0030199622,-0.0002110003,0.0011670225,-0.0037509997,0.007419754,-0.002392005,-0.007119008,0.14947723,0.1507707,0.17039737,0.12360673,0.14153029,0.14226824,0.18414184,0.21218874,0.17356831,2.9050272,0.3677794,0.3330178,0.14949146,0.15078317,0.1704441,0.12360674,0.14156203,0.14230031,0.18414186,0.21219209,0.1736089,2.905038,0.3677872,0.33309385,1.088,1.13,0.74399996,1.018,0.818,0.793,1.187,1.7030001,1.429,9.318,3.344,3.1479998,160.9903,21.376621,3.9278133,168.44963,22.140318,2.9028096,284.03378,1.0562055,0.85348403,93.707,21.490545,3.2038147,180.65318,5.6772337,1.6639885,185.46698,6.2360563,0.8954173,254.324,33.982067,3.3515093,287.3316,66.246994,6.043751,172.69086,41.532345,9.143398,83631.19,261.67593,45.83875,359.37573,315.98282,72.00771,487.77258,207.16286,41.290134,145.45454,85.39126,121.24355,2
-0.002705,0.003527001,0.006269973,-0.00039299927,-0.0044239974,0.0049259746,0.00037599634,0.001989015,0.0015170503,-0.0034069847,-0.0012930039,-0.0023049992,0.07019416,0.20766263,0.16892634,0.13005838,0.077243656,0.18586089,0.11600081,0.26373342,0.40759504,0.5465781,0.48342082,0.31395802,0.07024625,0.20769282,0.16904275,0.13005914,0.077370174,0.18592633,0.11600144,0.26374093,0.4075978,0.5465884,0.48342264,0.3139666,0.486,1.824,1.543,1.1,0.699,1.6789999,1.074,2.59,3.27,4.752,3.9,2.514,30.666487,6.6604075,1.0753902,162.21556,87.34901,18.904154,112.38589,52.7237,13.658852,68.48034,33.844753,6.5871305,31.0423,7.8893337,2.642427,129.34871,68.27871,16.00002,72.38394,19.575779,4.5545115,288.14368,129.2382,29.769037,1251.2448,148.03183,22.772175,1374.229,569.3194,93.612625,1248.2255,380.67737,64.729774,538.3184,153.69835,27.896395,55.74913,72.09864,114.517624,0
0.002230996,0.0006310066,-0.0015979927,-0.0013950068,0.0019880147,-0.00043100453,-0.0014939957,0.0016309852,-0.0006579973,-0.0020870073,-0.0018519989,-0.004068012,0.22900839,0.21280055,0.13235849,0.21089604,0.15374738,0.13507876,0.17014912,0.24290769,0.15756233,0.25532815,0.35271206,0.26724058,0.22901931,0.21280172,0.13236818,0.21090065,0.15376027,0.13507953,0.1701558,0.24291311,0.15756372,0.25533658,0.3527168,0.26727173,2.135,1.8889999,0.935,1.985,1.232,1.1359999,1.4150001,1.944,1.469,2.0970001,2.635,1.962,327.66757,67.02536,12.4929495,189.88017,92.134445,15.666303,166.6721,3.425946,0.32658064,216.9126,78.77899,13.998226,199.56685,12.149998,2.492837,96.05668,30.963806,4.869674,121.97147,62.597214,8.3698845,290.4648,108.17141,16.52031,95.8993,50.276947,10.347624,351.25168,87.691536,25.024626,874.1063,110.87971,29.557241,369.83524,109.073265,25.241365,32.188843,2882.3567,4453.2153,0
